file_size,file_entropy,num_strings,mean_section_entropy,max_section_entropy,num_imports,suspicious_imports,crypto_api_detected,label,family,filename
484864,6.877575402441029,5945,5.6421942656815816,7.4287307838234105,84,1,0,1,ransomware,e079fa28ea51fa98644164caf585ae3231d25372fccca1245902fb57488d4660.exe
5267459,3.960182038382658,23616,1.2467897085230448,3.9711109183664774,13,0,0,1,ransomware,84855a4c23222f861135a3b0be879a573cb91ec7827a7fa6d119f38c43b3730b.dll
260608,7.115429997206396,2396,5.341956100661376,7.333620657355203,247,0,0,1,ransomware,389a7d395492c2da6f8abf5a8a7c49c3482f7844f77fe681808c71e961bcae97.exe
261632,7.109060104848643,2396,5.335437044395027,7.333620657355203,247,0,0,1,ransomware,a1f30cabf6d8e2d2796eb166d49bcf86a3dd18fb92da8b861adf9247373cf70b (1).exe
140315,5.309140398736557,3056,3.045348440749047,6.0559373514985815,51,0,0,1,ransomware,2a2a4e8ac8a25f27a49b5f25d4af953050474f468d32540f1e2a0f7e81f67556 (1).exe
353280,6.689246489523955,4867,5.78021408845233,6.658026103019575,89,0,0,1,ransomware,b1ab81351ec03c050a9424eaac1d1996308a440db04fd95ec5cada60aa524f1a (1).exe
362360,7.808942792721087,4222,6.400456702207412,7.998265660034974,165,1,1,1,ransomware,4c9a0ece13359d9bd8afe0c62331c07c0dee952f8926aaf0f57e1defc3717c2b.dll
3723264,7.589104377957929,38787,5.843587684525936,7.635935817976981,91,0,0,1,ransomware,3bbe95a65e0ef8862e242d522d85050e25d0897cfe0a19f0739f5499b17eb55b (1).exe
591397,7.064261999286873,6294,4.863178943014562,6.498084884023025,152,0,0,1,ransomware,d93f73c6469bd56ad4d1b9d07e4d5b271beb0c012d17c5576b18ebc35588e9ab.exe
260608,7.115429997206396,2396,5.341956100661376,7.333620657355203,247,0,0,1,ransomware,389a7d395492c2da6f8abf5a8a7c49c3482f7844f77fe681808c71e961bcae97 (1).exe
73728,5.200598058048728,589,3.788614224928099,6.402096807883625,22,0,0,1,ransomware,124e57afaa34fee7a6405531b05ceb4466e94f9e1858db976188a36de58156b3 (1).dll
399360,7.678630793238872,4543,5.22474355799376,7.762488666147487,61,0,0,1,ransomware,4c0153b979e65346c1d6f863086082ec5ef103cbf6b0f5e8652d61da678a8ca5.exe
5267459,4.589104819256542,28148,1.3729413151337837,4.601868951420172,13,0,0,1,ransomware,962caf150b14b5804de96484e8b911f93fcb26ab11f7e713d3f0c02a211c2577.dll
5267459,4.322609980325374,26281,1.3195874071617164,4.334611130309835,13,0,0,1,ransomware,85a6bca0ebd3e1c99d8fd6669a6db6ddd8463b7c7edaa87702ca2a425fc5cce5 (1).dll
5267459,6.106029924189513,38960,1.6770602798507235,6.12246377500487,13,0,0,1,ransomware,5d7fa45d2fcb10893ee5bdbfc4b16bdeeffd34aa5791331332a8bbb1015cb63b (1).dll
264704,5.0051775283694475,853,2.8783334522264714,5.014806494002752,1,0,0,1,ransomware,36ae29df569363f2ab310bbfab894f449c530f8b1f0320f42714cb26cd744750 (1).exe
2281472,7.890916048900541,25160,5.925704364341381,7.964406082063037,91,0,0,1,ransomware,e06afc45a77a51ff9c8ab94fcd5a4777af1cc374e2d9f73b91a1780bfa42e3fe (1).exe
46080,4.294650550293503,349,3.0908549220819097,5.2702064945682086,1,0,0,1,ransomware,5e41340a94b66980044e5e08646bf159d225051b213234936178a2a3f722f446.exe
5267459,4.589104819256542,28148,1.3729413151337837,4.601868951420172,13,0,0,1,ransomware,962caf150b14b5804de96484e8b911f93fcb26ab11f7e713d3f0c02a211c2577 (1).dll
306688,6.588427924628398,1936,4.946325899597695,7.6596326096815,98,1,0,1,dropper,ac2cc11ee2957c90a9eaef38a7199e4b60f523127821da822504e72ccbfc2335.exe
410767,7.0828693768157125,3413,5.549278218152204,7.189601996788255,95,1,0,1,dropper,046ea30e67d2a06b83db596a087b9e62bd23de95e76aefb6deb3c9348c546c48 (1).dll
352864,6.5908943306491,2012,4.037825666968911,6.883557262816699,99,0,0,1,dropper,6a684f04b6dc6ed0ca2bc55dec214e78c664aa18ee412fd290e6d543866115a9.exe
91422,7.985078720778733,999,,,,,,1,dropper,f59ed31f271d90f65b0ef6c34aaedec49993551818f7566968a944dafb7d36b4 (1).doc
405504,7.281835731900297,3802,5.591969734347594,7.7677282656783015,261,1,0,1,dropper,1e0215f67fb7b02bc44f33bf6a5b884c3061cbeb38e0150b559635458951fa53.exe
255488,6.135745234052701,1495,3.924162592951133,7.485858552706824,110,1,0,1,dropper,e5abb3371787fbc9567867a1304cc18624134417480ee5d8d1e4f1d4368cb114.exe
1194031,6.595487364988987,1083,3.363530505862176,5.467697843646899,81,1,0,1,dropper,81c734c21b5e15837d01c9766094bc4ffce0e3dc6b04c15e0bc1286d61897dc7.exe
4008384,7.908095202439953,41551,1.3594912762984417,7.945693548690263,12,0,0,1,dropper,fcc22a367ed0a8d8de94f5159ab12c32606f97326b832eb47327b7707ba457a6.exe
7924224,6.228064116497994,93371,4.142071632955424,6.183202189040089,46,1,0,1,dropper,818a48e399389a23fc73994dc4331314374a7097fe831b4ee617b9315487d804 (1).exe
303616,7.363381165163605,2873,4.491338981717536,7.810651248182404,98,1,0,1,dropper,9f356871e7ba9c38abab14c34dc6b8648df04877937fb0c1952cd3e44156b3e5 (1).exe
4008384,7.908095202439953,41551,1.3594912762984417,7.945693548690263,12,0,0,1,dropper,fcc22a367ed0a8d8de94f5159ab12c32606f97326b832eb47327b7707ba457a6 (1).exe
3456512,6.68727402203817,19968,,,,,,1,dropper,c58751df2384d3667a1176c893888b976c2e2f97f3e702ecb322dbc31461aaa4 (1).msi
1158779,7.067956326259268,4645,,,,,,1,dropper,90bc8a0bbefdcd114c58962e344314dcb07f897b652afc67874fb4feb7d46650.exe
105631,6.087154108315394,321,,,,,,1,dropper,b7bfd0ecc11d4b3aa7b6130b46bcb7b72cba8917e17c5bbd57cb15ad668c7b38 (1).vbs
224763,5.3949239509459925,1931,,,,,,1,dropper,16328212055d6aa79c45b6624607f74b732b159db4c6cdf7d8e6835ebdc6e392.vbs
352864,6.5908943306491,2012,4.037825666968911,6.883557262816699,99,0,0,1,dropper,6a684f04b6dc6ed0ca2bc55dec214e78c664aa18ee412fd290e6d543866115a9 (1).exe
473224,5.523917237923906,128,4.771758098573308,6.080351087232368,2,0,0,1,dropper,a1dd74d7301bf8d504449071142c81113bcd4d0c88fee46e7bacf550495a72bc (1).dll
9004164,7.950330165370794,101611,4.120898548491414,7.785600461805952,454,1,0,1,dropper,d2582eb0e62eb74cd2e9a4b0658d54a3b71c08e3f844b47e53ad1912623f4eb4.exe
24200,5.532794728128697,357,3.8289800734301758,5.918319351188145,58,0,0,1,dropper,0df586aa0334dcbe047d24ce859d00e537fdb5e0ca41886dab27479b6fc61ba6 (1).exe
416256,6.773373710669683,3265,4.340768069390223,7.770531473318523,98,1,0,1,dropper,e3c501042fb287379213303700b26df24a3c53af91c9c08387ddfeacd296f062 (1).exe
375808,6.534879741207827,2842,4.229847030662893,7.0016268486533635,108,1,0,1,dropper,44b1d6e0cc054e581350739403e2c9b99e5758bd3da8b10cd087626272d71e91.exe
144158,2.463796855809767,34,,,,,,1,dropper,d28437f0d1be864079538b0e4dd2e2f56efd86ec1b863a178861e696b186eba8 (1).hta
144158,2.463796855809767,34,,,,,,1,dropper,d28437f0d1be864079538b0e4dd2e2f56efd86ec1b863a178861e696b186eba8.hta
689152,7.815233389975137,8708,4.032392106223635,7.823349554769057,1,0,0,1,dropper,01ec7b1066df7c55e262dc375bff5fd13a1fc9706c3db4b3522ac8b9d2453b52.exe
224763,5.3949239509459925,1931,,,,,,1,dropper,16328212055d6aa79c45b6624607f74b732b159db4c6cdf7d8e6835ebdc6e392 (1).vbs
3456512,6.68727402203817,19968,,,,,,1,dropper,c58751df2384d3667a1176c893888b976c2e2f97f3e702ecb322dbc31461aaa4.msi
24200,5.532794728128697,357,3.8289800734301758,5.918319351188145,58,0,0,1,dropper,0df586aa0334dcbe047d24ce859d00e537fdb5e0ca41886dab27479b6fc61ba6.exe
396288,7.640880445990648,10144,6.409494595890363,7.813923857717711,68,0,0,1,dropper,068af8016c36fce5cf1e1a4722c1dc0d6e02cb6ed58b61c2ba99a54d294cc274.exe
295438,7.36828882417292,2756,4.240105421670432,7.7876604645270575,98,1,0,1,dropper,023e94b66bf51c029f05aef8918245176a5e574c3ef82b4b908f917bfcf7674c.exe
416256,6.773373710669683,3265,4.340768069390223,7.770531473318523,98,1,0,1,dropper,e3c501042fb287379213303700b26df24a3c53af91c9c08387ddfeacd296f062.exe
1158779,7.067956326259268,4645,,,,,,1,dropper,90bc8a0bbefdcd114c58962e344314dcb07f897b652afc67874fb4feb7d46650 (1).exe
405504,7.281835731900297,3802,5.591969734347594,7.7677282656783015,261,1,0,1,dropper,1e0215f67fb7b02bc44f33bf6a5b884c3061cbeb38e0150b559635458951fa53 (1).exe
396288,7.640880445990648,10144,6.409494595890363,7.813923857717711,68,0,0,1,dropper,068af8016c36fce5cf1e1a4722c1dc0d6e02cb6ed58b61c2ba99a54d294cc274 (1).exe
283648,5.553422733396399,1559,4.5782976067186265,6.595538869045304,97,1,0,1,dropper,35bf9dfd223e02da2ee3d57ec493156787a3c2cecb8b655a583985a2f14cc6e3.exe
7924224,6.228064116497994,93371,4.142071632955424,6.183202189040089,46,1,0,1,dropper,818a48e399389a23fc73994dc4331314374a7097fe831b4ee617b9315487d804.exe
306688,6.588427924628398,1936,4.946325899597695,7.6596326096815,98,1,0,1,dropper,ac2cc11ee2957c90a9eaef38a7199e4b60f523127821da822504e72ccbfc2335 (1).exe
105631,6.087154108315394,321,,,,,,1,dropper,b7bfd0ecc11d4b3aa7b6130b46bcb7b72cba8917e17c5bbd57cb15ad668c7b38.vbs
91422,7.985078720778733,999,,,,,,1,dropper,f59ed31f271d90f65b0ef6c34aaedec49993551818f7566968a944dafb7d36b4.doc
4334016,7.888890832141232,45046,1.337770005342504,7.957245381660648,12,0,0,1,dropper,fcd465bfb29ad1ee9c3344c27035fe6721f7c634ae714db808454b2d14e6ecd3 (1).exe
6006784,7.959081493597241,58638,4.4966360551820355,7.988213753771486,1,0,0,1,dropper,fe18dba2d72ccf4a907d07674b18d1bc23e3ea10f66cbf2a79e73000df43b358.exe
1194031,6.595487364988987,1083,3.363530505862176,5.467697843646899,81,1,0,1,dropper,81c734c21b5e15837d01c9766094bc4ffce0e3dc6b04c15e0bc1286d61897dc7 (1).exe
4334016,7.888890832141232,45046,1.337770005342504,7.957245381660648,12,0,0,1,dropper,fcd465bfb29ad1ee9c3344c27035fe6721f7c634ae714db808454b2d14e6ecd3.exe
6006784,7.959081493597241,58638,4.4966360551820355,7.988213753771486,1,0,0,1,dropper,fe18dba2d72ccf4a907d07674b18d1bc23e3ea10f66cbf2a79e73000df43b358 (1).exe
9004164,7.950330165370794,101611,4.120898548491414,7.785600461805952,454,1,0,1,dropper,d2582eb0e62eb74cd2e9a4b0658d54a3b71c08e3f844b47e53ad1912623f4eb4 (1).exe
410767,7.0828693768157125,3413,5.549278218152204,7.189601996788255,95,1,0,1,dropper,046ea30e67d2a06b83db596a087b9e62bd23de95e76aefb6deb3c9348c546c48.dll
375808,6.534879741207827,2842,4.229847030662893,7.0016268486533635,108,1,0,1,dropper,44b1d6e0cc054e581350739403e2c9b99e5758bd3da8b10cd087626272d71e91 (1).exe
303616,7.363381165163605,2873,4.491338981717536,7.810651248182404,98,1,0,1,dropper,9f356871e7ba9c38abab14c34dc6b8648df04877937fb0c1952cd3e44156b3e5.exe
255488,6.135745234052701,1495,3.924162592951133,7.485858552706824,110,1,0,1,dropper,e5abb3371787fbc9567867a1304cc18624134417480ee5d8d1e4f1d4368cb114 (1).exe
473224,5.523917237923906,128,4.771758098573308,6.080351087232368,2,0,0,1,dropper,a1dd74d7301bf8d504449071142c81113bcd4d0c88fee46e7bacf550495a72bc.dll
1081344,7.318771926965074,9073,6.177852789867222,7.989429634188951,73,1,0,1,worm,6a4ac7106f86dfc1195a2da7701764fa26a8b55ab1d4de3edbd78efca2dc5b2d.dll
164980,7.920056787997222,1864,6.102331583973408,7.975121775071757,57,1,0,1,worm,1192482f9f8f87a01977b4dd3e185d4b60319175b789b3e7a60ad6554c120a0d.dll
22020,7.518531573581443,364,3.515823932149029,7.897902341253568,7,0,0,1,worm,d73da273f2c4a04eba2cd9307abf778bba01b66398f1588404530635928f6f01.exe
167636,7.918799145243519,1842,5.979558723772788,7.979586400326778,63,1,0,1,worm,6aac27448e10b45cdbea6b043c5899f4bb0c7e740fd68cfe7a8dc1d51e3d5f94 (1).dll
160078,7.920835654995288,1760,3.8203129747299545,7.791042702421037,10,1,0,1,worm,0a847e9fae14a0b8d1c738ee0e0ff05a16780f761787560aacb7d42363f9b40e.dll
35868,7.712585502632341,520,3.557941381812972,7.839006563351187,7,0,0,1,worm,40d86a2823c058ce71763be61f4cf3b3abb9205cf8443803fbd47195ec5b0bd4.exe
162060,7.9168755451667225,2016,3.804807107255186,7.7933458062903345,10,1,0,1,worm,8403b30af66671e82cd9f0647a06db2503c3eb732c86f0be8c9200df3c02f19a.dll
164529,7.929787809202311,1662,6.085133886755697,7.9702239040159695,63,1,0,1,worm,c111825cd9ce4d7bc82d64eda636d54653d243ec392dc37cee312791e9013d89 (1).dll
1081344,7.318771926965074,9073,6.177852789867222,7.989429634188951,73,1,0,1,worm,6a4ac7106f86dfc1195a2da7701764fa26a8b55ab1d4de3edbd78efca2dc5b2d (1).dll
35868,7.712585502632341,520,3.557941381812972,7.839006563351187,7,0,0,1,worm,40d86a2823c058ce71763be61f4cf3b3abb9205cf8443803fbd47195ec5b0bd4 (1).exe
22020,7.516533229522099,364,3.515823932149029,7.897902341253568,7,0,0,1,worm,0bc4f00a0df5a6efd1a768e22284ef93448c55f09f7ea54d75865e307419f52f.exe
22020,7.516597624096318,364,3.515823932149029,7.897902341253568,7,0,0,1,worm,5ea3c9390d6042c66a2b71e8484abdb319622874b341def83067725e741d597a.exe
519680,6.476789427836477,6734,5.133807092330923,6.558125209395519,172,0,0,1,worm,e17ec173f231d4744237619275d844c4b7f571f45316d2791b726fdf7459917f.exe
168096,7.910641265534828,1827,3.8629155701695352,7.786025714136873,10,1,0,1,worm,9d651f48c785ac86de3e76d059385eaf9ecdb347da37f80e41d126219ce4af24.dll
106496,2.028679344725379,339,2.1580658594787185,4.804412590021033,15,0,0,1,worm,b2fa6edaa5ffc51d12150424355a0c86ac9f46d7ec772d35ab8d9f4fe7996d91.exe
1881600,6.760770862727347,13462,,,,,,1,worm,05b04d8736ad20decc27472224b3348736e5a704e4016ef4dbf33e4f06d013ab.msi
8240082,6.591983220331153,42226,5.366566116451151,6.5707642836361435,202,1,0,1,worm,d3b0746f4054ae89b1df5ee2ccdddf311d08814bde9cc5ca5d7de9279f95148f.exe
164980,7.920056787997222,1864,6.102331583973408,7.975121775071757,57,1,0,1,worm,1192482f9f8f87a01977b4dd3e185d4b60319175b789b3e7a60ad6554c120a0d (1).dll
28864,7.565923535050568,548,3.5044429585076453,7.859086691322967,7,0,0,1,worm,f550d2b4df891bcb98cd6ca6e78cf4ccd32e4389802fb71e43b2cf797efd6111.exe
91481,6.022632523699652,411,4.4234630045353605,6.1317947315028505,105,1,0,1,worm,e68ebecd17bb8e91079bd4fe9bd24059a2bc007b4baac477127eda7c5d5c6706.exe
51572,7.644332458115516,502,3.515823932149029,7.897902341253568,7,0,0,1,worm,0e307a4ddd5835d1afd3f28f59d8ed582cbf6f36da4638fdda3ff0cc551e0042.exe
22020,7.517084826964936,364,3.515823932149029,7.897902341253568,7,0,0,1,worm,7fa702fb9a15c58a70af8add749e058abc9e43ec5ffb551fe3464fbdf2c7a061.exe
167636,7.918799145243519,1842,5.979558723772788,7.979586400326778,63,1,0,1,worm,6aac27448e10b45cdbea6b043c5899f4bb0c7e740fd68cfe7a8dc1d51e3d5f94.dll
661380,7.975432335177956,8725,6.28947375258344,7.978669512112691,66,1,0,1,worm,3a4fc5e3a3a36a32b9885af4fed1220956f1f00b6182a68729e47f6760496eb0.dll
159794,7.920743834390472,1813,3.721364557879731,7.803056943913013,9,1,0,1,worm,5ad3a6f576cd99a855999050bf4600f6715b4a860ac1b54720105e288b17d770.dll
162060,7.9168755451667225,2016,3.804807107255186,7.7933458062903345,10,1,0,1,worm,8403b30af66671e82cd9f0647a06db2503c3eb732c86f0be8c9200df3c02f19a (1).dll
159794,7.920743834390472,1813,3.721364557879731,7.803056943913013,9,1,0,1,worm,5ad3a6f576cd99a855999050bf4600f6715b4a860ac1b54720105e288b17d770 (1).dll
160078,7.920835654995288,1760,3.8203129747299545,7.791042702421037,10,1,0,1,worm,0a847e9fae14a0b8d1c738ee0e0ff05a16780f761787560aacb7d42363f9b40e (1).dll
22528,7.633169346053654,362,3.5686850949586084,7.87472577087863,7,0,0,1,worm,fff0ccf5feaf5d46b295f770ad398b6d572909b00e2b8bcd1b1c286c70cd9151.exe
661380,7.975432335177956,8725,6.28947375258344,7.978669512112691,66,1,0,1,worm,3a4fc5e3a3a36a32b9885af4fed1220956f1f00b6182a68729e47f6760496eb0 (1).dll
8216018,6.590041037366507,43131,5.366949706739139,6.5707642836361435,202,1,0,1,worm,b76fddc1b37846725baa9f9b15286c46a7b364e4b94738a578a8b32a4dd5fa67.exe
22020,7.521743499715965,365,3.515823932149029,7.897902341253568,7,0,0,1,worm,6d7b896ce389f5cb0c385bfdfd033fb9a8af53de02bb18cc75c80370a6085148.exe
168096,7.910641265534828,1827,3.8629155701695352,7.786025714136873,10,1,0,1,worm,9d651f48c785ac86de3e76d059385eaf9ecdb347da37f80e41d126219ce4af24 (1).dll
164529,7.929787809202311,1662,6.085133886755697,7.9702239040159695,63,1,0,1,worm,c111825cd9ce4d7bc82d64eda636d54653d243ec392dc37cee312791e9013d89.dll
101376,5.71041704175437,574,2.8343717877414885,5.649987526076151,1,0,0,1,rat,11760c0c47222614dbd80f76495bfd86f65dbdb7276ad3741cc3f77dbd73e6b7 (1).exe
15976616,7.7511488890087605,157967,6.331784890324075,7.998531162767147,509,0,0,1,rat,4e3cdeba19e5749aa88329bc3ac67acd777ea7925ba0825a421cada083706a4e.exe
38400,5.5317141037702315,495,3.5305124545687807,5.561602851940763,1,0,0,1,rat,a6a9aac8006970c8f1edc7ad272fc663c6df60dfbd707670739fd62d05791e2c.exe
487480,3.430570521841745,0,,,,,,1,rat,67f341aff60e485c42579247b359147cef8b5ffbd1d15159a41d0c8d8be863d5 (1).vbe
356352,6.4283046795242385,2894,3.5943173645902218,6.445076278321219,1,0,0,1,rat,903a7559e0e725f87a202e37fe6906fb260f6423a9687c36eb2c846f5b8af4d0.exe
281863,6.074213472520518,261,,,,,,1,rat,027ff65365c4f69731be566e541127a63d993d26f68738a462ec63b667226990 (1).vbs
376898,5.660627376807751,19,,,,,,1,rat,24fc3c7f746c3a037df97368a44462353b48160e58bb5e2c238280bbd2c9468f (1).ps1
3360053,7.907817963601618,30175,3.146278810678246,6.482216817915366,135,1,0,1,rat,f9fc23fe47d3c918c7bc24cbe14e56d9b0024e31660f2a280f3991291b3e5882.exe
281863,6.074213472520518,261,,,,,,1,rat,027ff65365c4f69731be566e541127a63d993d26f68738a462ec63b667226990.vbs
279205,6.081438567530606,326,,,,,,1,rat,b6a92aac9266f84cded9a49758a8f40221c9d6f424dd6408c83e7d44d548f4ae.vbs
281543,6.073954948329977,261,,,,,,1,rat,0dcdaedf2f76dbc431635dbc53c893692cb644f5dbdfde46bc942b9806b8f0d7.vbs
376898,5.660627376807751,19,,,,,,1,rat,24fc3c7f746c3a037df97368a44462353b48160e58bb5e2c238280bbd2c9468f.ps1
2265387,6.078080009583978,20101,3.2622670827819866,6.273492227218326,114,1,0,1,rat,9673b6446b1a2e30ada75ef67a2172dbcf6f215b4b4750084db5ceca1b5d6aa2.exe
32768,5.672397694956513,490,3.7864914988266665,5.685274776834032,1,0,0,1,rat,dc5884382adce5cdceed6ffe5cfc52b3b2c54299299ba7c013ce14f132a68ec8.exe
38400,5.5317141037702315,495,3.5305124545687807,5.561602851940763,1,0,0,1,rat,a6a9aac8006970c8f1edc7ad272fc663c6df60dfbd707670739fd62d05791e2c (1).exe
130696,3.9614967199186495,23,,,,,,1,rat,76ef8b26d3d23171a948c6230329b7caa1a8f423e71dcc98e7b89f1b509118e8.js
130726,3.961400333807311,23,,,,,,1,rat,214a537505c035047de77a0d9324d8b7bb28cce8ddc14c8eda4dd9d59173fb4a (1).js
416256,5.990937913642949,4727,3.355600263965997,6.003302301842128,1,0,0,1,rat,e72b5521b5e66dde10a7241109d8a9340b89a3ddad317aabe32cadad09326e50.exe
487480,3.430570521841745,0,,,,,,1,rat,67f341aff60e485c42579247b359147cef8b5ffbd1d15159a41d0c8d8be863d5.vbe
15976616,7.7511488890087605,157967,6.331784890324075,7.998531162767147,509,0,0,1,rat,4e3cdeba19e5749aa88329bc3ac67acd777ea7925ba0825a421cada083706a4e (1).exe
1125888,7.017317516753554,8824,3.4162586371646957,7.029421075449797,1,0,0,1,rat,f537e359f3d19f0f120304027212e4660404d2c2111a7d576f4d466775f2bc98.exe
281543,6.073954948329977,261,,,,,,1,rat,0dcdaedf2f76dbc431635dbc53c893692cb644f5dbdfde46bc942b9806b8f0d7 (1).vbs
497706,7.356574662899241,4899,5.354750538327585,6.708075396341128,150,0,0,1,rat,27796be9f32192fe3eed107617472cbb7c148a38385d8cc18f4d195ee21e4647 (1).exe
497706,7.356574662899241,4899,5.354750538327585,6.708075396341128,150,0,0,1,rat,27796be9f32192fe3eed107617472cbb7c148a38385d8cc18f4d195ee21e4647.exe
5150,7.94514796772072,59,,,,,,1,rat,76ef8b26d3d23171a948c6230329b7caa1a8f423e71dcc98e7b89f1b509118e8.zip
1657917,6.027403847976106,326,,,,,,1,rat,a63181dff0f68b98712247f51c8a6e7761f8a84261928c297b12f438272c1492.vbs
130484,3.9637778253061127,23,,,,,,1,rat,6c4289fd06fafc0a4ec36ce9ee5ba34861c5dea0587985ea591aef3bbfa5339b.js
130726,3.961400333807311,23,,,,,,1,rat,214a537505c035047de77a0d9324d8b7bb28cce8ddc14c8eda4dd9d59173fb4a.js
4633064,4.39348317032242,538,,,,,,1,rat,539ca6028b42b57f9043e65b9e4bcb23bbd535ecca53b037933ecc5a0198ea47.bat
2265387,6.078080009583978,20101,3.2622670827819866,6.273492227218326,114,1,0,1,rat,9673b6446b1a2e30ada75ef67a2172dbcf6f215b4b4750084db5ceca1b5d6aa2 (1).exe
4633064,4.39348317032242,538,,,,,,1,rat,539ca6028b42b57f9043e65b9e4bcb23bbd535ecca53b037933ecc5a0198ea47 (1).bat
4166144,7.992896033224115,49816,3.840924116597334,7.996308572925938,1,0,0,1,rat,49db258ee593c0dac778e494e4e9936959bf69375bc3fa0d733664ce4200b6c8 (1).exe
37888,5.577902880073768,495,3.55332363688761,5.609659838795165,1,0,0,1,rat,bfe09fcccf2ed848529cbc5675e0ce5df3365e6e04291ef664324ca93b560ff0.exe
130696,3.9614967199186495,23,,,,,,1,rat,76ef8b26d3d23171a948c6230329b7caa1a8f423e71dcc98e7b89f1b509118e8 (1).js
3333632,6.065114770683131,20300,3.132407572828305,6.082629002135393,1,0,0,1,rat,4bd736e9b854135e6c3f7f26d8666f7c227dfa111848ecf7ff769373cddeefd2 (1).exe
37888,5.581335185974942,496,3.5545088198296124,5.613215387621173,1,0,0,1,rat,f8156ed1279e27c233dd153dacfc4fc6748a9ee5c86e481be9eb8b2ea56b2c42.exe
101376,5.71041704175437,574,2.8343717877414885,5.649987526076151,1,0,0,1,rat,11760c0c47222614dbd80f76495bfd86f65dbdb7276ad3741cc3f77dbd73e6b7.exe
37888,5.57956076148886,496,3.5539555554390367,5.611555594449444,1,0,0,1,rat,efbf95eabba28e2a3201a4f52180d1e043c588d2cdd262210fad2dd46c68acb5.exe
356352,6.4283046795242385,2894,3.5943173645902218,6.445076278321219,1,0,0,1,rat,903a7559e0e725f87a202e37fe6906fb260f6423a9687c36eb2c846f5b8af4d0 (1).exe
1131520,7.673632781593391,13670,4.121652283715547,7.680424168566877,1,0,0,1,rat,35cad4ea0ccbc07de133969e571050d60727835f65bab3a67c68f66a0095a7a5 (1).exe
130484,3.9637778253061127,23,,,,,,1,rat,6c4289fd06fafc0a4ec36ce9ee5ba34861c5dea0587985ea591aef3bbfa5339b (1).js
3333632,6.065114770683131,20300,3.132407572828305,6.082629002135393,1,0,0,1,rat,4bd736e9b854135e6c3f7f26d8666f7c227dfa111848ecf7ff769373cddeefd2.exe
5948417,7.9876644122694325,65021,4.492114224282143,7.998961324137814,11,0,0,1,rat,e1261d9ea16bc05e79fe427881ebfb5db739c572d6d76228cbf79bcaf1f6e00c.exe
4166144,7.992896033224115,49816,3.840924116597334,7.996308572925938,1,0,0,1,rat,49db258ee593c0dac778e494e4e9936959bf69375bc3fa0d733664ce4200b6c8.exe
1131520,7.673632781593391,13670,4.121652283715547,7.680424168566877,1,0,0,1,rat,35cad4ea0ccbc07de133969e571050d60727835f65bab3a67c68f66a0095a7a5.exe
3266048,6.075046028341148,20436,3.610706887700969,6.076238131594882,1,0,0,1,rat,f6408f2aba1a49dbd77fb7c44fbf73f3dfc31b3d01dae867d061fa1cf43623f0.exe
279569,6.081739101591197,326,,,,,,1,rat,ec46d289d2a013fffc92559385cb6e168f18aa85acff11d80e8eb2c96cf343f4.vbs
